Date,BTC-USD,ETH-USD,VUS.TO,GME,AMC,AMZN,WMT,NVDA,AMD,AAPL,MSFT,DIS,PYPL
2019-05-30,8574.501953125,268.1135559082031,53.95000076293945,7.9,12.53,1860.92,105.6,35.798,29.21,45.105,131.11,137.5,115.54
2019-05-31,8564.0166015625,265.3912658691406,53.2599983215332,7.65,12.21,1782.54,103.02,35.417,27.41,45.3418,124.3,135.87,113.41
2019-06-03,7707.77099609375,241.3387908935547,53.060001373291016,7.56,12.1,1724.24,104.78,33.984,28.4,44.737,119.86,134.07,106.77
2019-06-04,7824.2314453125,247.05101013183594,54.290000915527344,7.97,12.36,1761.2,107.07,37.08,30.34,45.99,124.6,134.89,112.4
2019-06-05,7822.0234375,249.47433471679688,54.720001220703125,5.27,11.22,1788.3,108.84,35.42,29.5,46.96,126.06,135.98,113.22
2019-06-06,8043.951171875,250.93035888671875,55.0,5.28,11.37,1777.79,106.6,37.433,32.63,47.59,127.85,138.4,115.67
2019-06-07,7954.1279296875,245.73809814453125,55.529998779296875,5.08,11.21,1827.27,107.21,37.9,33.0,48.6389,132.6,142.4,117.47
2019-06-10,7927.71435546875,245.78182983398438,55.81999969482422,5.49,11.16,1872.43,109.99,37.5129,34.19,48.799,138.5,138.84,118.65
2019-06-11,8145.857421875,260.9032897949219,55.7599983215332,5.9,11.34,1930.7,110.03,37.8292,33.84,48.8923,133.5,135.77,117.4
2019-06-12,8230.923828125,256.1687927246094,55.65999984741211,5.6,11.16,1914.96,110.52,38.13,32.22,49.9292,136.56,142.15,119.5
2019-06-13,8693.8330078125,264.08746337890625,55.93000030517578,5.8,11.05,1962.2,108.72,38.295,31.39,50.6004,133.48,146.93,120.28
2019-06-14,8838.375,269.0193176269531,55.880001068115234,5.9,11.35,1902.98,113.27,36.89,30.69,49.047,137.76,144.22,121.23
2019-06-17,9081.7626953125,265.0518493652344,55.650001525878906,5.9,11.24,1950.85,110.35,37.703,29.7,48.8225,133.98,142.98,117.2
2019-06-18,9273.521484375,269.4317932128906,56.220001220703125,5.85,11.77,1949.34,111.07,39.65,31.86,50.1955,136.92,141.54,117.05
2019-06-19,9527.16015625,271.69500732421875,56.459999084472656,5.83,11.69,1981.83,114.99,40.12,30.8,49.8113,139.36,142.73,117.29
2019-06-20,10144.556640625,294.9102783203125,56.93000030517578,5.77,11.15,1983.07,111.87,40.397,31.0,51.191,141.16,147.01,121.91
2019-06-21,10701.69140625,309.38031005859375,56.7599983215332,5.67,10.9,1917.2,115.79,39.16,29.4,50.402,142.35,141.2,118.26
2019-06-24,11790.9169921875,318.1263122558594,56.58000183105469,5.44,10.21,1958.0,111.81,39.348,29.81,51.198,142.95,143.61,118.1
2019-06-25,13016.2314453125,336.753173828125,56.06999969482422,5.48,9.81,1896.78,114.13,39.56,29.75,49.7255,134.04,140.98,116.77
2019-06-26,11182.806640625,294.26763916015625,55.959999084472656,5.49,9.87,1901.42,114.36,40.75,30.47,51.44,140.33,143.8,116.29
2019-06-27,12407.33203125,311.2261047363281,56.29999923706055,5.79,9.6,1955.12,112.8,42.5662,31.1,52.06,134.46,141.0,117.15
2019-06-28,11959.37109375,320.05889892578125,56.58000183105469,5.6,9.68,1900.26,112.32,42.5296,30.45,51.13,134.53,140.75,114.7
2019-07-02,11961.26953125,303.0999755859375,57.15999984741211,5.63,9.53,1982.66,113.8,42.1278,31.74,52.3132,139.13,149.56,117.7
2019-07-03,11215.4375,284.5232238769531,57.70000076293945,5.56,9.4,1999.0,112.89,42.4635,31.2,52.3533,141.46,149.82,123.09
2019-07-05,11208.55078125,287.547119140625,57.54999923706055,5.79,9.8,2014.06,114.51,41.1443,31.8,52.2822,139.64,143.33,119.84
2019-07-08,12573.8125,308.8810119628906,57.27000045776367,5.64,9.27,2032.98,118.15,40.2744,32.5,51.687,139.14,142.2,121.98
2019-07-09,12156.5126953125,290.0023193359375,57.38999938964844,5.36,9.24,2033.3,115.61,40.324,33.28,51.66,138.51,147.15,119.55
2019-07-10,11358.662109375,268.70404052734375,57.59000015258789,5.44,9.42,2082.4,115.21,40.434,34.13,51.3236,144.36,143.76,124.79
2019-07-11,11815.986328125,276.2767028808594,57.59000015258789,4.94,9.52,2037.01,116.6,41.78,34.1,50.4744,145.3,146.26,126.26
2019-07-12,11392.37890625,269.45880126953125,57.95000076293945,5.12,9.79,2069.0,117.9,43.6658,34.83,52.298,140.1,146.19,122.87
2019-07-15,9477.6416015625,199.1886749267578,57.900001525878906,4.86,9.66,2060.88,119.76,42.4783,34.89,52.1899,141.3,151.89,123.4
2019-07-16,9693.802734375,211.48497009277344,57.77000045776367,4.74,9.81,2035.4,115.95,43.18,34.74,51.73,141.42,144.6,122.12
2019-07-17,10666.482421875,226.566162109375,57.400001525878906,4.44,9.92,2028.38,118.9,42.5997,34.8,50.9621,142.61,145.97,124.55
2019-07-18,10530.732421875,221.3334197998047,57.540000915527344,4.4,9.92,2041.1,119.93,43.581,34.0,53.238,138.27,145.81,121.66
2019-07-19,10767.1396484375,229.1192169189453,57.29999923706055,4.32,10.77,2029.27,115.1,43.35,32.69,52.9278,138.19,144.95,120.78
2019-07-22,9900.767578125,212.728515625,57.380001068115234,4.31,10.89,1986.35,113.06,43.03,33.26,53.29,144.74,145.89,121.47
2019-07-23,9811.92578125,217.04637145996094,57.79999923706055,4.17,10.7,2006.76,116.75,44.386,33.82,53.36,141.84,148.28,121.38
2019-07-24,9911.841796875,219.6179962158203,58.13999938964844,4.15,11.25,2065.79,116.0,45.624,34.23,52.2516,142.51,141.66,121.9
2019-07-25,9870.3037109375,219.62960815429688,57.79999923706055,4.14,11.36,1978.9,117.58,44.571,33.72,54.303,143.07,148.33,117.71
2019-07-26,9477.677734375,207.40830993652344,58.27000045776367,4.14,11.44,2011.61,115.92,44.1484,35.38,53.654,142.89,147.92,119.86
2019-07-29,9607.423828125,210.52259826660156,58.119998931884766,4.31,11.8,1956.61,117.85,44.778,34.03,54.38,145.42,150.66,116.43
2019-07-30,10085.6279296875,218.65414428710938,58.06999969482422,4.18,11.79,1910.02,115.08,44.6062,35.39,54.272,140.72,150.4,116.16
2019-07-31,10399.6689453125,217.80844116210938,57.470001220703125,4.12,12.39,1958.22,114.74,43.33,31.45,53.56,136.43,146.37,112.8
2019-08-01,10518.1748046875,217.87156677246094,56.869998931884766,3.89,11.46,1934.64,111.44,41.48,30.0,52.9579,144.96,148.85,115.0
2019-08-02,10821.7265625,222.49034118652344,56.34000015258789,3.88,11.85,1896.63,111.9,41.815,30.63,52.083,139.3,148.55,108.36
2019-08-06,11941.96875,226.39100646972656,55.40999984741211,3.92,11.43,1828.42,108.49,38.8864,29.81,51.62,134.9,143.14,108.51
2019-08-07,11966.4072265625,220.94186401367188,55.459999084472656,3.98,11.6,1812.0,111.4,40.1614,30.59,50.37,136.88,139.0,108.47
2019-08-08,11862.9365234375,210.48890686035156,56.45000076293945,3.91,12.53,1872.48,112.13,39.873,35.57,52.2539,142.5,144.25,108.65
2019-08-09,11354.0244140625,206.73353576660156,56.20000076293945,3.65,12.52,1863.43,111.12,39.378,35.62,51.0899,141.55,143.26,107.58
2019-08-12,10895.830078125,208.70904541015625,55.41999816894531,3.6,12.15,1828.52,110.04,39.2022,33.25,51.42,139.11,136.72,106.83
2019-08-13,10051.7041015625,186.6077423095703,56.15999984741211,3.61,12.23,1871.42,112.19,39.1886,33.51,53.1824,141.1,143.11,108.64
2019-08-14,10311.5458984375,188.50205993652344,54.66999816894531,3.35,11.19,1821.97,109.2,38.067,30.8,51.1996,139.71,133.44,103.88
2019-08-15,10374.3388671875,185.44007873535156,54.72999954223633,3.26,11.1,1779.72,115.45,37.9715,30.38,52.798,133.69,133.55,107.57
2019-08-16,10231.744140625,185.68768310546875,55.59000015258789,3.41,11.23,1841.23,118.6,41.11,32.31,53.198,139.45,139.9,111.33
2019-08-19,10763.232421875,196.56541442871094,56.2400016784668,3.4,11.78,1897.58,118.01,44.436,32.8,52.9274,140.83,137.78,108.64
2019-08-20,10138.0498046875,186.89163208007812,55.790000915527344,3.53,11.63,1841.78,112.22,42.6502,31.63,53.19,137.54,135.9,109.22
2019-08-21,10131.0556640625,191.33291625976562,56.20000076293945,3.7,11.54,1886.91,115.29,44.8156,32.9,54.93,140.79,137.75,113.04
2019-08-22,10407.96484375,194.70620727539062,56.25,3.89,12.03,1830.5,116.25,42.95,32.5,53.859,138.42,139.38,112.13
2019-08-23,10159.9609375,191.28956604003906,54.540000915527344,3.78,11.43,1764.01,112.37,42.04,29.83,52.48,139.8,132.21,111.02
2019-08-26,10185.5,187.51666259765625,55.22999954223633,3.99,11.44,1794.08,115.06,41.7398,30.85,52.2885,138.09,137.4,110.7
2019-08-27,9754.4228515625,173.8899688720703,55.09000015258789,3.8,11.21,1763.78,117.99,42.34,30.9,53.12,140.54,136.71,109.08
2019-08-28,9510.2001953125,169.51673889160156,55.380001068115234,3.99,11.39,1845.37,115.53,40.674,31.57,52.3387,136.15,136.96,109.76
2019-08-29,9598.173828125,168.83486938476562,56.13999938964844,4.41,11.6,1864.6,117.58,43.54,31.81,53.5262,140.0,142.63,113.83
2019-08-30,9630.6640625,172.46978759765625,56.18000030517578,4.09,11.26,1814.69,117.87,42.8061,31.63,54.072,141.93,137.28,110.75
2019-09-03,10594.4931640625,175.99288940429688,55.790000915527344,3.98,11.4,1860.14,115.53,41.3091,30.9,51.745,139.01,136.96,108.43
2019-09-04,10575.533203125,174.21713256835938,56.36000061035156,4.02,11.85,1871.5,115.91,42.72,32.2,53.0772,141.03,138.66,110.91
2019-09-05,10353.302734375,169.9561767578125,57.119998931884766,4.41,12.19,1884.13,115.72,45.471,31.9,54.04,141.47,144.66,113.1
2019-09-06,10517.2548828125,178.2626190185547,57.09000015258789,4.41,11.59,1899.29,115.44,46.5221,30.98,55.856,140.8,146.44,113.45
2019-09-09,10115.9755859375,179.78717041015625,57.13999938964844,4.93,11.79,1853.97,118.71,46.311,30.8,55.8507,138.74,140.71,107.61
2019-09-10,10178.3720703125,178.72549438476562,57.18000030517578,5.11,12.21,1911.51,120.91,46.531,30.56,56.215,136.81,137.72,107.58
2019-09-11,10410.126953125,181.01609802246094,57.619998931884766,4.62,11.93,1904.13,118.45,46.6471,30.5,56.1076,137.37,137.81,107.44
2019-09-12,10360.546875,181.10972595214844,57.849998474121094,4.71,12.2,1859.71,120.94,46.5056,31.59,57.2942,138.46,140.6,107.5
2019-09-13,10358.048828125,188.1055145263672,57.7599983215332,4.56,12.45,1853.19,118.86,46.102,31.7,55.1046,140.82,140.53,111.0
2019-09-16,10241.2724609375,208.60874938964844,57.470001220703125,4.35,12.22,1878.02,116.29,45.3313,32.1,56.841,142.08,142.6,106.99
2019-09-17,10198.248046875,211.39303588867188,57.58000183105469,4.35,11.85,1860.96,118.48,45.6356,32.5,55.625,141.05,136.75,109.1
2019-09-18,10266.4150390625,221.28085327148438,57.599998474121094,4.7,11.48,1871.04,119.78,46.419,31.27,57.7697,139.0,142.1,106.4
2019-09-19,10181.6416015625,218.050048828125,57.560001373291016,4.56,10.91,1903.8,121.23,45.481,30.79,57.19,143.63,134.3,108.43
2019-09-20,10019.716796875,215.51620483398438,57.29999923706055,4.8,11.12,1836.09,119.34,43.7667,30.17,55.9858,139.58,134.7,107.4
2019-09-23,8620.56640625,168.11073303222656,57.310001373291016,5.09,11.19,1871.6,121.55,44.15,30.65,55.22,143.57,135.28,106.13
2019-09-24,8486.9931640625,170.8927001953125,56.75,5.06,11.03,1824.94,123.4,45.0264,30.2,54.5,142.33,133.03,103.74
2019-09-25,8118.9677734375,166.7271270751953,57.13999938964844,5.3,10.85,1837.61,120.56,46.2391,29.82,57.2808,146.0,135.46,106.55
2019-09-26,8251.845703125,174.71099853515625,56.939998626708984,5.31,11.33,1777.9,124.2,45.227,30.72,55.2122,146.1,135.25,107.27
2019-09-27,8245.9150390625,174.57289123535156,56.56999969482422,5.44,10.98,1806.22,123.29,43.72,30.07,55.941,139.05,132.91,106.2
2019-09-30,8343.2763671875,177.34042358398438,56.900001525878906,5.7,10.8,1780.19,121.38,45.1595,29.62,57.8835,139.67,135.44,106.85
2019-10-01,8393.0419921875,180.71051025390625,56.150001525878906,5.7,10.87,1745.69,119.56,45.0,29.18,56.6637,140.17,131.32,103.68
2019-10-02,8259.9921875,175.1993408203125,55.209999084472656,5.42,10.51,1740.74,118.16,44.84,29.35,57.22,135.43,131.37,103.24
2019-10-03,8205.939453125,176.98500061035156,55.58000183105469,5.42,10.0,1809.1,121.51,47.1427,28.95,57.852,141.61,131.77,101.12
2019-10-04,8151.50048828125,176.3515167236328,56.38999938964844,5.69,9.93,1769.43,120.43,45.5182,30.25,57.6601,144.07,133.24,106.5
2019-10-07,8228.783203125,182.0215606689453,56.2400016784668,5.53,10.15,1756.85,119.34,47.0063,29.16,58.119,137.89,135.7,101.96
2019-10-08,8595.740234375,193.2932586669922,55.290000915527344,5.26,9.84,1790.17,117.7,45.5331,29.29,57.3,136.09,133.73,104.08
2019-10-09,8586.4736328125,191.65966796875,55.83000183105469,5.02,9.77,1769.3,120.21,46.7966,29.43,59.4635,140.24,132.21,102.04
2019-10-10,8321.7568359375,182.56968688964844,56.119998931884766,5.25,9.61,1721.96,123.37,47.6031,29.39,58.3708,140.2,134.28,103.0
2019-10-11,8336.5556640625,180.82664489746094,56.90999984741211,5.5,9.65,1816.31,120.81,48.0539,31.23,60.2788,145.04,133.27,106.36
2019-10-15,8047.52685546875,176.0135040283203,57.22999954223633,5.88,9.51,1812.13,125.39,49.5917,31.84,60.76,145.819,129.91,106.76
2019-10-16,8103.9111328125,178.02835083007812,57.099998474121094,5.96,9.77,1840.94,124.4,50.6902,31.6,60.3921,141.85,133.71,108.1
2019-10-17,7973.20751953125,173.621337890625,57.290000915527344,6.04,9.75,1798.08,122.48,48.7655,31.19,60.92,141.06,132.63,106.39
2019-10-18,7988.560546875,172.91302490234375,57.130001068115234,5.96,9.54,1811.52,120.77,48.8993,31.09,61.3622,138.55,132.92,102.52
2019-10-21,8078.203125,172.3008575439453,57.470001220703125,6.0,9.38,1840.84,124.23,49.0565,33.1,62.0322,145.15,134.56,103.5
2019-10-22,7514.671875,162.4027862548828,57.27000045776367,6.56,9.85,1820.94,120.06,49.4222,32.86,61.35,138.22,135.9,101.48
2019-10-23,7493.48876953125,162.16854858398438,57.36000061035156,6.69,10.1,1799.27,123.94,51.0628,32.29,60.866,138.33,132.28,100.3
2019-10-24,8660.7001953125,181.52320861816406,57.52000045776367,6.48,9.7,1836.28,121.9,49.508,33.22,62.661,141.73,131.53,107.19
2019-10-25,9244.97265625,179.83547973632812,57.790000915527344,6.6,9.91,1848.46,120.39,52.538,33.44,62.072,146.18,136.2,110.29
2019-10-28,9256.1484375,182.66281127929688,58.150001525878906,6.23,10.24,1805.93,122.3,52.9886,35.31,63.4417,150.76,131.61,107.4
2019-10-29,9427.6875,190.3425750732422,58.09000015258789,5.83,10.23,1785.47,117.25,50.9,34.49,62.9737,145.8,132.22,109.0
2019-10-30,9205.7265625,184.69216918945312,58.15999984741211,5.78,9.8,1784.43,121.2,52.67,33.38,61.177,145.96,134.4,109.9
2019-10-31,9199.5849609375,183.9669189453125,58.029998779296875,5.58,9.63,1840.3,121.5,50.5,34.81,63.38,143.75,130.43,107.6
2019-11-01,9261.1044921875,183.9698944091797,58.540000915527344,5.91,9.73,1806.92,118.5,52.2627,36.31,66.716,144.51,138.32,106.3
2019-11-04,9412.6123046875,186.35519409179688,58.86000061035156,6.02,9.9,1830.06,122.19,53.672,36.32,65.336,150.72,134.39,104.91
2019-11-05,9342.52734375,189.30416870117188,58.849998474121094,6.14,9.85,1879.32,120.47,53.3976,36.66,65.6086,150.83,135.6,102.34
2019-11-06,9360.8798828125,191.59384155273438,58.790000915527344,6.16,9.96,1870.61,123.1,52.7973,37.33,66.86,147.73,136.97,105.24
2019-11-07,9267.5615234375,187.97654724121094,58.90999984741211,6.34,9.3,1820.6,121.08,52.629,36.59,66.3275,149.03,136.14,101.15
2019-11-08,8804.880859375,184.2114715576172,59.06999969482422,6.11,9.82,1807.01,123.73,52.933,36.82,65.673,146.47,143.19,105.13
2019-11-11,8757.7880859375,185.48963928222656,58.9900016784668,6.22,9.81,1828.88,123.98,52.582,37.35,68.59,146.47,140.66,107.04
2019-11-12,8815.662109375,186.84341430664062,59.13999938964844,6.2,9.71,1845.0,123.06,53.5395,37.06,65.61,147.28,144.57,102.11
2019-11-13,8808.2626953125,188.2587432861328,59.13999938964844,6.01,8.9,1785.08,121.29,53.5588,39.07,69.0113,147.9,150.23,105.3
2019-11-14,8708.0947265625,185.9996337890625,59.25,6.0,9.1,1766.3,123.63,52.9893,39.74,66.37,152.75,151.7,105.27
2019-11-15,8491.9921875,180.52117919921875,59.650001525878906,5.94,8.91,1790.89,123.9,52.1135,40.37,66.75,152.95,150.01,108.5
2019-11-18,8309.2861328125,180.55960083007812,59.689998626708984,5.76,8.75,1839.6,122.46,55.5,41.59,68.112,154.84,148.71,105.87
2019-11-19,8206.1455078125,177.45555114746094,59.720001220703125,5.7,8.6,1808.73,123.44,53.5492,43.0,68.2238,157.62,149.07,107.67
2019-11-20,8027.26806640625,175.69834899902344,59.54999923706055,5.71,8.37,1801.31,120.13,55.022,42.97,67.5184,151.0,147.15,108.47
2019-11-21,7642.75,161.4627227783203,59.43000030517578,5.6,8.16,1783.29,120.12,52.77,40.57,68.27,152.12,151.3,106.29
2019-11-22,7296.57763671875,150.26817321777344,59.52000045776367,5.83,8.12,1831.83,121.45,54.5404,40.96,66.862,155.32,151.18,103.2
2019-11-25,7146.1337890625,146.47653198242188,60.04999923706055,6.09,8.66,1831.36,120.08,58.0465,40.21,66.7551,157.01,153.06,106.53
2019-11-26,7218.37109375,148.96507263183594,60.209999084472656,6.3,8.2,1798.76,124.56,55.67,39.16,68.6353,155.76,154.81,106.5
2019-11-27,7531.66357421875,153.01055908203125,60.470001220703125,6.57,8.5,1882.44,123.86,56.56,39.88,67.99,155.63,156.92,111.5
2019-11-29,7761.24365234375,155.3041534423828,60.27000045776367,6.46,8.24,1870.1,120.68,55.121,41.11,68.0143,158.71,158.35,108.49
2019-12-02,7321.98828125,149.0591583251953,59.709999084472656,6.4,8.86,1833.5,123.72,54.1749,39.14,66.83,152.14,155.9,106.37
2019-12-03,7320.1455078125,147.9564208984375,59.27000045776367,6.23,8.39,1792.18,124.15,52.554,40.0,67.8158,149.72,151.08,110.69
2019-12-04,7252.03466796875,146.74774169921875,59.68000030517578,6.67,8.07,1816.21,120.01,53.717,40.52,65.648,156.03,149.94,109.0
2019-12-05,7448.3076171875,149.24899291992188,59.779998779296875,6.5,8.1,1784.26,118.76,54.041,40.78,69.078,151.01,154.27,107.24
2019-12-06,7546.99658203125,149.19444274902344,60.310001373291016,6.86,8.3,1807.1,121.68,55.6529,40.92,70.8792,152.27,148.6,105.71
2019-12-09,7400.8994140625,148.2251739501953,60.13999938964844,6.38,8.43,1813.76,123.95,55.1337,39.02,67.3,157.48,151.23,106.58
2019-12-10,7278.11962890625,146.2670440673828,60.060001373291016,6.61,8.3,1819.05,123.46,54.745,40.59,68.48,152.17,150.9,108.37
2019-12-11,7217.42724609375,143.60800170898438,60.209999084472656,5.72,8.19,1797.91,122.0,56.117,41.35,68.7412,157.4,148.96,108.43
2019-12-12,7243.13427734375,145.60400390625,60.779998779296875,5.61,8.5,1770.87,124.13,57.234,43.05,71.14,159.78,151.0,110.57
2019-12-13,7269.6845703125,144.9447479248047,60.709999084472656,5.47,8.37,1803.01,125.75,56.7519,42.59,69.6525,161.22,147.23,109.58
2019-12-16,6932.48046875,133.61402893066406,61.13999938964844,5.6,8.47,1776.71,121.8,57.0929,43.39,70.175,159.01,149.15,114.79
2019-12-17,6640.51513671875,122.60388946533203,61.15999984741211,6.2,8.41,1834.49,122.81,59.8254,42.89,73.3611,157.34,152.86,111.9
2019-12-18,7276.802734375,133.09219360351562,61.220001220703125,6.28,8.35,1834.51,125.39,59.1856,43.7,70.606,160.24,152.17,111.37
2019-12-19,7202.84423828125,129.32113647460938,61.400001525878906,6.2,7.9,1881.27,120.78,58.891,44.51,72.544,162.47,153.19,111.11
2019-12-20,7218.81640625,129.06605529785156,61.810001373291016,6.11,7.73,1792.3,123.32,61.1446,44.51,73.09,158.19,152.21,112.06
2019-12-23,7355.62841796875,128.6140899658203,61.7599983215332,5.77,7.64,1829.0,119.96,59.95,46.01,72.0,163.01,147.57,113.2
2019-12-24,7322.5322265625,129.0638885498047,61.75,5.66,7.71,1803.18,123.24,62.352,48.58,72.0705,163.42,151.49,111.65
2019-12-27,7290.08837890625,127.21460723876953,62.06999969482422,6.1,7.3,1902.5,123.12,59.3763,46.99,72.83,163.94,146.54,110.3
2019-12-30,7292.9951171875,132.63348388671875,61.43000030517578,6.36,7.55,1923.71,124.5,59.21,47.39,73.53,157.98,144.35,110.45
2019-12-31,7193.59912109375,129.61085510253906,61.63999938964844,6.24,7.4,1886.32,121.9,60.325,46.42,74.5392,163.6,145.0,112.77
2020-01-02,6985.47021484375,127.4101791381836,61.9900016784668,6.39,7.73,1942.44,120.71,61.8878,49.8,77.4577,162.33,150.0,116.15
2020-01-03,7344.88427734375,134.1717071533203,61.75,6.16,7.62,1930.55,118.67,59.1745,50.6,77.0897,164.34,152.6,110.71
2020-01-06,7769.21923828125,144.3041534423828,61.86000061035156,6.11,7.27,1996.72,122.98,61.808,49.88,78.35,162.0,148.41,110.69
2020-01-07,8163.6923828125,143.5439910888672,61.70000076293945,5.58,7.43,1923.37,121.3,60.1159,49.45,76.8949,159.07,151.2,114.7
2020-01-08,8079.86279296875,141.2581329345703,62.040000915527344,5.78,6.89,1937.64,117.65,62.859,48.12,78.5408,163.6,152.0,115.31
2020-01-09,7879.0712890625,138.9792022705078,62.470001220703125,5.72,6.74,1975.08,123.23,63.006,49.36,81.1196,170.13,149.48,113.58
2020-01-10,8166.55419921875,143.96377563476562,62.25,5.5,6.52,1931.6,121.55,64.04,49.541,81.2532,167.27,151.22,114.52
2020-01-13,8144.1943359375,144.22659301757812,62.689998626708984,5.65,6.73,1899.8,116.58,65.778,50.185,80.29,164.2,150.12,117.94
2020-01-14,8827.7646484375,165.95535278320312,62.65999984741211,4.8,7.04,1919.16,121.07,63.46,49.07,81.82,169.3,150.5,115.09
2020-01-15,8807.0107421875,166.23068237304688,62.79999923706055,4.73,7.36,1868.21,120.78,61.783,49.413,79.123,169.64,148.97,116.19
2020-01-16,8723.7861328125,164.39100646972656,63.33000183105469,4.77,7.47,1905.81,116.7,65.2632,51.56,79.18,171.16,148.77,118.5
2020-01-17,8929.0380859375,170.7799530029297,63.529998779296875,4.82,7.62,1948.0,119.54,65.04,51.24,80.9863,169.8,150.01,121.42
2020-01-21,8745.89453125,169.69715881347656,63.36000061035156,4.64,7.25,1960.0,116.83,63.513,53.21,82.6918,174.4,148.18,119.53
